date,close_BZ_F,close_CL_F,close_CNYUSD_X,close_EURUSD_X,close_GBPUSD_X,close_GC_F,close_INRUSD_X,close_JPYUSD_X,close_NG_F,close_SI_F,close_XLE,close_XLI,close_XLU,close_CNXENERGY,close_CNXIT,close_DJI,close_FTSE,close_GSPC,close_IXIC,close_N225,close_NSEBANK,close_NSEI,close_RUT,close_STOXX50E,close_VIX,close_VXEEM,return_BZ_F,return_CL_F,return_CNYUSD_X,return_EURUSD_X,return_GBPUSD_X,return_GC_F,return_INRUSD_X,return_JPYUSD_X,return_NG_F,return_SI_F,return_XLE,return_XLI,return_XLU,return_CNXENERGY,return_CNXIT,return_DJI,return_FTSE,return_GSPC,return_IXIC,return_N225,return_NSEBANK,return_NSEI,return_RUT,return_STOXX50E,return_VIX,volatility_20d_BZ_F,volatility_20d_CL_F,volatility_20d_CNYUSD_X,volatility_20d_EURUSD_X,volatility_20d_GBPUSD_X,volatility_20d_GC_F,volatility_20d_INRUSD_X,volatility_20d_JPYUSD_X,volatility_20d_NG_F,volatility_20d_SI_F,volatility_20d_XLE,volatility_20d_XLI,volatility_20d_XLU,volatility_20d_CNXENERGY,volatility_20d_CNXIT,volatility_20d_DJI,volatility_20d_FTSE,volatility_20d_GSPC,volatility_20d_IXIC,volatility_20d_N225,volatility_20d_NSEBANK,volatility_20d_NSEI,volatility_20d_RUT,volatility_20d_STOXX50E,volatility_20d_VIX,volume_BZ_F,volume_CL_F,volume_CNYUSD_X,volume_EURUSD_X,volume_GBPUSD_X,volume_GC_F,volume_INRUSD_X,volume_JPYUSD_X,volume_NG_F,volume_SI_F,volume_XLE,volume_XLI,volume_XLU,volume_CNXENERGY,volume_CNXIT,volume_DJI,volume_FTSE,volume_GSPC,volume_IXIC,volume_N225,volume_NSEBANK,volume_NSEI,volume_RUT,volume_STOXX50E,volume_VIX,volume_VXEEM
2020-09-11 00:00:00-04:00,39.83000183105469,37.33000183105469,,,,1937.800048828125,,,2.2690000534057617,26.73900032043457,26.438947677612305,71.56581115722656,50.125431060791016,,,27665.640625,,3340.969970703125,10853.5498046875,,,,1497.27001953125,,,,-0.0057413762943521185,0.0008043591047672827,,,,-0.008392131180801399,,,-0.023245760603520238,-0.01560946083678838,0.0009205079835004071,0.013582253795311638,0.002381212837174518,,,0.004759852756175631,,0.0005330721905940639,-0.006047849782590431,,,,-0.0069507414815122015,,,0.32265774744268727,0.36545826843063584,,,,0.1897362378522609,,,0.5723753309943422,0.4429403738798591,0.25516295387229454,0.1929680154333276,0.17157757066309018,,,0.1821617381198399,,0.21235190514111515,0.29527375532872047,,,,0.17665402828453755,,,24576.0,363787.0,,,,73.0,,,123018.0,198.0,25397300.0,16124400.0,12666300.0,,,435330000.0,,3710090000.0,3630250000.0,,,,3710090000.0,,,
2020-09-11 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,26.8700008392334,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09559065408128964,,,,,,,,,,,,,,,,,,,,,,,,,1.3035859241696641,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020-09-14 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,23559.30078125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0065285544883009194,,,,,,,,,,,,,,,,,,,,,,,,,0.127378888463988,,,,,,,,,,,,,,,,,,,,,,,,,65400000.0,,,,,,
2020-09-14 00:00:00+05:30,,,,,,,,,,,,,,15829.150390625,19505.099609375,,,,,,22100.9921875,11440.0498046875,,,,,,,,,,,,,,,,,,-0.0070974335854122605,0.046789991513826124,,,,,,-0.016846111072496006,-0.0021283524468515003,,,,,,,,,,,,,,,,,0.20824208243468015,0.21110121217026329,,,,,,0.2796264410542409,0.14299786950078316,,,,,,,,,,,,,,,,,1249500.0,0.0,,,,,,0.0,642300.0,,,,
2020-09-14 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,3316.7900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002955478303741099,,,,,,,,,,,,,,,,,,,,,,,,,0.18195251779727648,,,,,,,,,,,,,,,,,,,,,,,,,26472800.0,,
2020-09-14 00:00:00+01:00,,,0.1463400423526764,1.1842728853225708,1.2806557416915894,,0.013609404675662518,0.009421075694262981,,,,,,,,,6026.2998046875,,,,,,,,,,,,-1.4560847388378484e-05,0.0015513640318849387,-0.00013569888696196575,,0.0006627265094507617,-1.8782140319806295e-05,,,,,,,,,-0.0009615710738957173,,,,,,,,,,,0.027290066147324585,0.06609683028204917,0.1225000788627134,,0.0638010737290698,0.07487942246048106,,,,,,,,,0.18143262448850547,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,599027600.0,,,,,,,,,
2020-09-14 00:00:00-04:00,39.61000061035156,37.2599983215332,,,,1953.0999755859375,,,2.309999942779541,27.229000091552734,26.641572952270508,72.53404235839844,50.81442642211914,,,27993.330078125,,3383.5400390625,11056.650390625,,,,1536.969970703125,,,,-0.005523505161669218,-0.0018752613471143542,,,,0.00789551366100194,,,0.018069585019285794,0.018325283864247366,0.007663893326199878,0.013529242322772195,0.013745425161382219,,,0.01184463636923283,,0.012741829089357504,0.01871282571991184,,,,0.026514890870722008,,,0.3225489868708845,0.3657369188816175,,,,0.1883274344109264,,,0.4992879517706919,0.39197635697034183,0.2536282541777946,0.19829705448205007,0.17764193326210664,,,0.18721175974921248,,0.21742081116279985,0.3030991053211561,,,,0.20476464259243254,,,22118.0,347563.0,,,,55.0,,,151170.0,147.0,19444200.0,9641800.0,10463600.0,,,380750000.0,,3839580000.0,3737610000.0,,,,3839580000.0,,,
2020-09-14 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,25.850000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03796056665075909,,,,,,,,,,,,,,,,,,,,,,,,,1.3149431093148747,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020-09-15 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,23454.890625,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004431801996988671,,,,,,,,,,,,,,,,,,,,,,,,,0.12843910966284305,,,,,,,,,,,,,,,,,,,,,,,,,61800000.0,,,,,,
2020-09-15 00:00:00+05:30,,,,,,,,,,,,,,15898.599609375,19627.30078125,,,,,,22465.388671875,11521.7998046875,,,,,,,,,,,,,,,,,,0.004387425543137979,0.006265088326760759,,,,,,0.016487788479518928,0.007145947910690342,,,,,,,,,,,,,,,,,0.20849764194119322,0.21129556081941833,,,,,,0.2751533031853167,0.1386562307120226,,,,,,,,,,,,,,,,,1045900.0,0.0,,,,,,0.0,506700.0,,,,
2020-09-15 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,3332.260009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.004664139279523916,,,,,,,,,,,,,,,,,,,,,,,,,0.1815432185533646,,,,,,,,,,,,,,,,,,,,,,,,,31133000.0,,
2020-09-15 00:00:00+01:00,,,0.14686228334903717,1.187000036239624,1.2849671840667725,,0.013584188185632229,0.00945939589291811,,,,,,,,,6105.5,,,,,,,,,,,,0.0035686814624680263,0.0023028061782486287,0.0033665896578016774,,-0.0018528723798906244,0.004067497162607792,,,,,,,,,0.013142425348784403,,,,,,,,,,,0.02836225757667098,0.0662212710312397,0.12348385078164772,,0.06409312537541204,0.07391210166285835,,,,,,,,,0.18644585682326958,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,696475100.0,,,,,,,,,
2020-09-15 00:00:00-04:00,40.529998779296875,38.279998779296875,,,,1956.300048828125,,,2.361999988555908,27.34600067138672,26.447053909301758,72.58015441894531,51.1546516418457,,,27995.599609375,,3401.199951171875,11190.3203125,,,,1538.1500244140625,,,,0.023226411380182777,0.027375214807086934,,,,0.0016384584927493506,,,0.02251084288504246,0.004296910626192307,-0.0073013347716832655,0.0006357299145003381,0.006695445441030623,,,8.107400025880729e-05,,0.005219359577689042,0.012089549470456262,,,,0.000767779288750603,,,0.33260590976802473,0.3726009474926274,,,,0.1652213890064526,,,0.5051104320311841,0.3269105837889684,0.2535590637068969,0.19725838655698866,0.17940470211546108,,,0.18681729442935413,,0.2179794058353337,0.304062090287368,,,,0.203682089271046,,,25333.0,348861.0,,,,74.0,,,114514.0,80.0,25610400.0,13583700.0,11671300.0,,,414520000.0,,4057190000.0,3786110000.0,,,,4057190000.0,,,
2020-09-15 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,25.59000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010058035785106334,,,,,,,,,,,,,,,,,,,,,,,,,1.3078274238849228,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020-09-16 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,23475.529296875,,,,,,,,,,,,,,,,,,,,,,,,,,0.000879930424958042,,,,,,,,,,,,,,,,,,,,,,,,,0.12828536342986516,,,,,,,,,,,,,,,,,,,,,,,,,63000000.0,,,,,,
2020-09-16 00:00:00+05:30,,,,,,,,,,,,,,15829.4501953125,19770.349609375,,,,,,22573.2890625,11604.5498046875,,,,,,,,,,,,,,,,,,-0.004349402825499449,0.007288257805762921,,,,,,0.004802961221858748,0.0071820376506051,,,,,,,,,,,,,,,,,0.20872157791678533,0.21002147989684367,,,,,,0.27507263720570313,0.14053888452261118,,,,,,,,,,,,,,,,,1040900.0,0.0,,,,,,0.0,527800.0,,,,
2020-09-16 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,3338.840087890625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019746592720004674,,,,,,,,,,,,,,,,,,,,,,,,,0.1792878029732255,,,,,,,,,,,,,,,,,,,,,,,,,39884600.0,,
2020-09-16 00:00:00+01:00,,,0.14748609066009521,1.1844412088394165,1.2884771823883057,,0.013550135307013988,0.009489377029240131,,,,,,,,,6078.5,,,,,,,,,,,,0.004247566474065323,-0.0021557096226498818,0.0027315859619265748,,-0.002506802626178084,0.003169455709583602,,,,,,,,,-0.004422242240602725,,,,,,,,,,,0.030698840892316746,0.06260604780668161,0.11591750029845435,,0.06484016085653886,0.0699171621857539,,,,,,,,,0.18469310803060976,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,712218600.0,,,,,,,,,
2020-09-16 00:00:00-04:00,42.220001220703125,40.15999984741211,,,,1960.199951171875,,,2.2669999599456787,27.354999542236328,27.508827209472656,73.31783294677734,51.08660125732422,,,28032.380859375,,3385.489990234375,11050.4697265625,,,,1552.3299560546875,,,,0.041697569511635946,0.049111837201311515,,,,0.0019935093014418204,,,-0.04022016472079282,0.000329074476291602,0.040147129574892304,0.01016363954772026,-0.0013302873216287647,,,0.0013138225475863852,,-0.004618946596211537,-0.012497460486567302,,,,0.00921882223161341,,,0.3718734330369948,0.4198317811545632,,,,0.16291121099394576,,,0.5100536037379028,0.3220949197570636,0.3034845189952913,0.19820920101568182,0.17872631274551892,,,0.1865607387490827,,0.21855084371888642,0.30626256279237746,,,,0.20444728368788798,,,29327.0,367612.0,,,,124.0,,,119392.0,233.0,35886100.0,10296200.0,11541100.0,,,416650000.0,,4718900000.0,3678020000.0,,,,4718900000.0,,,
2020-09-16 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,26.040000915527344,,,,,,,,,,,,,,,,,,,,,,,,,,0.017585023847447978,,,,,,,,,,,,,,,,,,,,,,,,,1.3078486127714315,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020-09-17 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,23319.369140625,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006652039844349256,,,,,,,,,,,,,,,,,,,,,,,,,0.1251077805433906,,,,,,,,,,,,,,,,,,,,,,,,,61100000.0,,,,,,
2020-09-17 00:00:00+05:30,,,,,,,,,,,,,,15688.4501953125,19817.69921875,,,,,,22320.08984375,11516.099609375,,,,,,,,,,,,,,,,,,-0.008907447716772432,0.002394980883521969,,,,,,-0.011216762344599118,-0.007622027291120936,,,,,,,,,,,,,,,,,0.2029260084705332,0.2075569047863205,,,,,,0.2740559139017394,0.1398536834156173,,,,,,,,,,,,,,,,,1169500.0,0.0,,,,,,0.0,0.0,,,,
2020-09-17 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,3316.570068359375,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006669986865204924,,,,,,,,,,,,,,,,,,,,,,,,,0.17420150835465295,,,,,,,,,,,,,,,,,,,,,,,,,38205500.0,,
2020-09-17 00:00:00+01:00,,,0.14806699752807617,1.1803449392318726,1.2959998846054077,,0.013596064411103725,0.00951818935573101,,,,,,,,,6049.89990234375,,,,,,,,,,,,0.00393872307131482,-0.003458398421950948,0.005838444265779064,,0.0033895679304369875,0.003036271654303313,,,,,,,,,-0.004705124233980396,,,,,,,,,,,0.032206748832574295,0.055745973681469906,0.11300136320808306,,0.06452468931931109,0.06392680916821358,,,,,,,,,0.18412980026889827,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,614989900.0,,,,,,,,,
2020-09-17 00:00:00-04:00,43.29999923706055,40.970001220703125,,,,1940.0,,,2.0420000553131104,26.985000610351562,27.54935646057129,73.46539306640625,50.6698112487793,,,27901.98046875,,3357.010009765625,10910.2802734375,,,,1542.5999755859375,,,,0.0255802459765877,0.020169356981290187,,,,-0.010305046258060946,,,-0.09925006996381236,-0.013525824824580424,0.0014733180295187775,0.002012608852419717,-0.008158499455572343,,,-0.004651777217181685,,-0.008412365876402483,-0.012686289053217337,,,,-0.00626798473533241,,,0.38589813359574543,0.4276684973538588,,,,0.1504531166926352,,,0.6133535656117888,0.31198963451968775,0.3031825338326704,0.19751126281856407,0.1808330735006186,,,0.18704930249957888,,0.2200865178303948,0.3088080611938038,,,,0.20531265786260833,,,27245.0,280669.0,,,,67.0,,,238359.0,343.0,22356700.0,19265500.0,11387700.0,,,437230000.0,,4379840000.0,3740110000.0,,,,4379840000.0,,,
2020-09-17 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,26.459999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,0.01612896137399411,,,,,,,,,,,,,,,,,,,,,,,,,1.301321949139268,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020-09-18 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,23360.30078125,,,,,,,,,,,,,,,,,,,,,,,,,,0.001755263634198867,,,,,,,,,,,,,,,,,,,,,,,,,0.12510948053037285,,,,,,,,,,,,,,,,,,,,,,,,,82600000.0,,,,,,
2020-09-18 00:00:00+05:30,,,,,,,,,,,,,,15777.099609375,19827.099609375,,,,,,22030.794921875,11504.9501953125,,,,,,,,,,,,,,,,,,0.00565061640626463,0.000474343187937043,,,,,,-0.012961189847361054,-0.0009681588767627147,,,,,,,,,,,,,,,,,0.20186419622108112,0.2060624458010381,,,,,,0.2738747727725373,0.1390455923959018,,,,,,,,,,,,,,,,,1738500.0,0.0,,,,,,0.0,764200.0,,,,
2020-09-18 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,3283.68994140625,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009913894859875483,,,,,,,,,,,,,,,,,,,,,,,,,0.17743310992508593,,,,,,,,,,,,,,,,,,,,,,,,,137350900.0,,
2020-09-18 00:00:00+01:00,,,0.14783932268619537,1.1848200559616089,1.2975554466247559,,0.013589983806014061,0.009551281109452248,,,,,,,,,6007.10009765625,,,,,,,,,,,,-0.0015376474547451613,0.0037913635082373887,0.0012002794427885544,,-0.00044723273631286364,0.0034766857943746565,,,,,,,,,-0.007074464929728741,,,,,,,,,,,0.03361679196611242,0.056715052048842834,0.10827463127611871,,0.06452637753964036,0.063631355899084,,,,,,,,,0.17652701806385748,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,1606438900.0,,,,,,,,,
2020-09-18 00:00:00-04:00,43.150001525878906,41.11000061035156,,,,1952.0999755859375,,,2.0480000972747803,27.027999877929688,27.24135398864746,72.64466094970703,49.77668380737305,,,27657.419921875,,3319.469970703125,10793.2802734375,,,,1536.780029296875,,,,-0.0034641504347477925,0.003417119489312892,,,,0.006237100817493513,,,0.0029383162581499978,0.0015934506802135484,-0.011180024200007743,-0.01117168346131825,-0.017626421322573305,,,-0.008764988820378017,,-0.011182581807410497,-0.010723830833645143,,,,-0.0037728162719903313,,,0.384702784734113,0.42742682795114306,,,,0.14487993929034307,,,0.6084414417938143,0.3110576298244528,0.29743610976810986,0.20145202819836863,0.1889178631601595,,,0.18978585080086732,,0.2230744226621314,0.307544521426956,,,,0.20504646059287085,,,26032.0,85906.0,,,,38.0,,,151869.0,160.0,26406400.0,13358700.0,15984800.0,,,698710000.0,,7076400000.0,5759090000.0,,,,7076400000.0,,,
2020-09-18 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,25.829999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02380949291628287,,,,,,,,,,,,,,,,,,,,,,,,,1.3071787769392713,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020-09-21 00:00:00+05:30,,,,,,,,,,,,,,15366.2998046875,19729.0,,,,,,21366.552734375,11250.5498046875,,,,,,,,,,,,,,,,,,-0.026037726506042747,-0.00494775389783253,,,,,,-0.030150622792119774,-0.02211225483867385,,,,,,,,,,,,,,,,,0.22071909457693753,0.2071419954346297,,,,,,0.277255581887081,0.1574216810624078,,,,,,,,,,,,,,,,,1354400.0,0.0,,,,,,0.0,602900.0,,,,
2020-09-21 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,3160.949951171875,,,,,,,,,,,,,,,,,,,,,,,,,,-0.037378678384540565,,,,,,,,,,,,,,,,,,,,,,,,,0.20462186169221594,,,,,,,,,,,,,,,,,,,,,,,,,67334300.0,,
2020-09-21 00:00:00+01:00,,,0.14775413274765015,1.1845533847808838,1.2932761907577515,,0.013599003665149212,0.009565990418195724,,,,,,,,,5804.2998046875,,,,,,,,,,,,-0.0005762332848754381,-0.00022507314877340256,-0.003297936807352464,,0.00066371375153218,0.0015400351612433472,,,,,,,,,-0.03376009882836395,,,,,,,,,,,0.033643919440510234,0.051675830198813076,0.10384771548564492,,0.06453408211323872,0.06304750934179135,,,,,,,,,0.21345551822054934,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,989724600.0,,,,,,,,,
2020-09-21 00:00:00-04:00,41.439998626708984,39.310001373291016,,,,1901.199951171875,,,1.8350000381469727,24.298999786376953,26.338417053222656,70.23323822021484,49.46698760986328,,,27147.69921875,,3281.06005859375,10778.7998046875,,,,1485.25,,,,-0.03962926625030039,-0.043784947952720366,,,,-0.026074496721810836,,,-0.10400393018107823,-0.10096936894620756,-0.03314581704716635,-0.0331947688648675,-0.006221712131491808,,,-0.01842979947387824,,-0.011571097930805796,-0.0013416188946410168,,,,-0.033531167971028064,,,0.40632693003665493,0.4531139941654927,,,,0.17291237720771274,,,0.6737347503713493,0.47330657098846246,0.3153656512113968,0.23625999587094246,0.1897258399639836,,,0.19854232332029778,,0.22555966013657716,0.306712760427031,,,,0.23493650201655517,,,24298.0,66195.0,,,,52.0,,,256631.0,148.0,30719600.0,23188100.0,15185600.0,,,523660000.0,,4836070000.0,3900970000.0,,,,4836070000.0,,,
2020-09-21 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,27.780000686645508,,,,,,,,,,,,,,,,,,,,,,,,,,0.0754936418389145,,,,,,,,,,,,,,,,,,,,,,,,,1.325912677570028,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020-09-22 00:00:00+05:30,,,,,,,,,,,,,,15064.900390625,19866.099609375,,,,,,21138.853515625,11153.650390625,,,,,,,,,,,,,,,,,,-0.019614313002702,0.006949141333823405,,,,,,-0.010656806532186702,-0.00861286032635733,,,,,,,,,,,,,,,,,0.22906565481536875,0.2057339921220549,,,,,,0.2729428579448965,0.15965125916036668,,,,,,,,,,,,,,,,,1623600.0,0.0,,,,,,0.0,672200.0,,,,
2020-09-22 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,3164.1298828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010060050585256608,,,,,,,,,,,,,,,,,,,,,,,,,0.2049049977545738,,,,,,,,,,,,,,,,,,,,,,,,,42736000.0,,
2020-09-22 00:00:00+01:00,,,0.14697885513305664,1.176800012588501,1.2820513248443604,,0.013590686023235321,0.009552010335028172,,,,,,,,,5829.5,,,,,,,,,,,,-0.005247079050692993,-0.006545397017979959,-0.008679403513037864,,-0.0006116361256087721,-0.0014614360412655847,,,,,,,,,0.004341642602980089,,,,,,,,,,,0.04038465578841269,0.05697113511903099,0.10770830146278267,,0.060574953255083434,0.0631950565327932,,,,,,,,,0.2031645833933944,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,793986600.0,,,,,,,,,
2020-09-22 00:00:00-04:00,41.720001220703125,39.599998474121094,,,,1898.5999755859375,,,1.8339999914169312,24.441999435424805,26.066551208496094,70.92752075195312,49.77582550048828,,,27288.1796875,,3315.570068359375,10963.6396484375,,,,1496.9599609375,,,,0.006756819577056428,0.007377183686060995,,,,-0.0013675445259373475,,,-0.0005449845826985822,0.005885001452941463,-0.01032202672534177,0.00988538403371586,0.006243313077010981,,,0.0051746730954265185,,0.010517945160813724,0.01714846245401236,,,,0.007884168279750803,,,0.4008044387316546,0.45334404796129146,,,,0.17262400097586167,,,0.6591185670489671,0.47467554160518716,0.2914333859747469,0.22963291175519307,0.18821796328532422,,,0.19234963012541073,,0.22589151043923927,0.3131642582644367,,,,0.2333961756875528,,,19914.0,287807.0,,,,331.0,,,102265.0,156.0,22348700.0,7512500.0,10623700.0,,,420720000.0,,3974510000.0,3515440000.0,,,,3974510000.0,,,
2020-09-22 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,26.860000610351562,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03311735253974313,,,,,,,,,,,,,,,,,,,,,,,,,1.3343965889078855,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020-09-23 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,23346.490234375,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005911973053910335,,,,,,,,,,,,,,,,,,,,,,,,,0.12502490139419792,,,,,,,,,,,,,,,,,,,,,,,,,77000000.0,,,,,,
2020-09-23 00:00:00+05:30,,,,,,,,,,,,,,14956.599609375,19805.650390625,,,,,,21178.25390625,11131.849609375,,,,,,,,,,,,,,,,,,-0.007188947715671357,-0.003042832762273795,,,,,,0.0018638849356649168,-0.0019545871070447696,,,,,,,,,,,,,,,,,0.22554409643735357,0.20725351192189437,,,,,,0.2655171955817197,0.15675656813111088,,,,,,,,,,,,,,,,,1413000.0,0.0,,,,,,0.0,714900.0,,,,
2020-09-23 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,3180.110107421875,,,,,,,,,,,,,,,,,,,,,,,,,,0.005050432567948349,,,,,,,,,,,,,,,,,,,,,,,,,0.2030803104805548,,,,,,,,,,,,,,,,,,,,,,,,,40764500.0,,
2020-09-23 00:00:00+01:00,,,0.14752744138240814,1.1708368062973022,1.2744048833847046,,0.013604886829853058,0.009520727209746838,,,,,,,,,5899.2998046875,,,,,,,,,,,,0.0037324161278495804,-0.005067306447492315,-0.005964224139454077,,0.0010448925531396647,-0.0032750305102388078,,,,,,,,,0.011973549135860795,,,,,,,,,,,0.04166975251745448,0.057949260022077856,0.10565645068540352,,0.06040797294023707,0.06266474079439044,,,,,,,,,0.20628866651968783,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,745841800.0,,,,,,,,,
2020-09-23 00:00:00-04:00,41.77000045776367,39.93000030517578,,,,1859.9000244140625,,,2.125,23.013999938964844,24.888442993164062,69.65929412841797,49.012290954589844,,,26763.130859375,,3236.919921875,10632.990234375,,,,1451.4599609375,,,,0.0011984476413613443,0.008333379893192383,,,,-0.020383414973937142,,,0.1586695801226503,-0.05842400496868938,-0.045196167529367726,-0.017880599943291164,-0.015339465256903662,,,-0.019240888697515834,,-0.023721455093028143,-0.030158726906864608,,,,-0.030394934525506456,,,0.3944725931405354,0.44914992461192044,,,,0.18461607571516891,,,0.9023923301462025,0.5123760887052473,0.3210995904065581,0.23780638587601588,0.19274276108748425,,,0.20212288805724257,,0.2380174012005585,0.32671230124154105,,,,0.25318470322749503,,,23779.0,318754.0,,,,5.0,,,100575.0,85.0,26484600.0,16388700.0,10788200.0,,,459470000.0,,4378650000.0,4097320000.0,,,,4378650000.0,,,
2020-09-23 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,28.579999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,0.0640357138596499,,,,,,,,,,,,,,,,,,,,,,,,,1.3423571891397303,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2020-09-24 00:00:00+09:00,,,,,,,,,,,,,,,,,,,,23087.8203125,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01107960636816141,,,,,,,,,,,,,,,,,,,,,,,,,0.12228475496687702,,,,,,,,,,,,,,,,,,,,,,,,,70500000.0,,,,,,
2020-09-24 00:00:00+05:30,,,,,,,,,,,,,,14548.4501953125,18973.05078125,,,,,,20456.611328125,10805.5498046875,,,,,,,,,,,,,,,,,,-0.027288917583022432,-0.04203848866125148,,,,,,-0.034074696682715344,-0.029312272096516434,,,,,,,,,,,,,,,,,0.24051152385523092,0.26483786343490534,,,,,,0.2801030431977492,0.18417926453700453,,,,,,,,,,,,,,,,,1487100.0,0.0,,,,,,0.0,706100.0,,,,
2020-09-24 00:00:00+02:00,,,,,,,,,,,,,,,,,,,,,,,,3159.639892578125,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006436951599875673,,,,,,,,,,,,,,,,,,,,,,,,,0.20272319025736005,,,,,,,,,,,,,,,,,,,,,,,,,36726900.0,,
2020-09-24 00:00:00+01:00,,,0.1468666046857834,1.1658544540405273,1.2717468738555908,,0.01355410274118185,0.009496315382421017,,,,,,,,,5822.7998046875,,,,,,,,,,,,-0.00447941542558028,-0.004255377205412025,-0.0020856868674689055,,-0.0037327828820871156,-0.002564071713012539,,,,,,,,,-0.012967640657830959,,,,,,,,,,,0.044383167455973205,0.05922430282134515,0.102653058537913,,0.06172534200592022,0.06125652582243385,,,,,,,,,0.21026563676617566,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,707125700.0,,,,,,,,,
2020-09-24 00:00:00-04:00,41.939998626708984,40.310001373291016,,,,1868.300048828125,,,2.247999906539917,23.118000030517578,24.880210876464844,69.76112365722656,49.56135940551758,,,26815.439453125,,3246.590087890625,10672.26953125,,,,1451.8199462890625,,,,0.004069862750353703,0.00951668082171242,,,,0.004516384915210114,,,0.05788230895996094,0.004518992431934876,-0.0003307606145341868,0.0014618225763365356,0.011202668559942452,,,0.0019545020358362475,,0.0029874591429570607,0.003694096957600479,,,,0.0002480160398843356,,,0.3955970545133015,0.4513571762753429,,,,0.17572645114625535,,,0.9303620973751737,0.478171847102811,0.318667950187713,0.2379270014756446,0.19413369944206402,,,0.20178774875653055,,0.23406663959827007,0.3186423408333413,,,,0.2532873417296672,,,21940.0,269992.0,,,,365.0,,,60475.0,43.0,35243800.0,12111100.0,15664100.0,,,447810000.0,,4601920000.0,4086360000.0,,,,4601920000.0,,,
2020-09-24 00:00:00-05:00,,,,,,,,,,,,,,,,,,,,,,,,,28.510000228881836,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0024492545490231166,,,,,,,,,,,,,,,,,,,,,,,,,1.335301308612527,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
